,Unnamed: 0,date,price,bedrooms,RATIOD,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,bathrooms
3185,3185,2014-06-24 00:00:00,615000.0,2.0,242.1259842519685,1270,5000,1.0,0,0,3,1090,180,1949,1998,7407-7411 28th Ave NW,Seattle,WA 98117,USA,1.0
3186,3186,2014-06-24 00:00:00,660000.0,2.0,129.41176470588235,2550,6000,2.0,0,0,5,1860,690,1902,0,6054 5th Ave NE,Seattle,WA 98115,USA,2.25
3187,3187,2014-06-24 00:00:00,380000.0,3.0,68.10035842293907,1860,15559,2.0,0,0,4,1860,0,1963,0,52435 SE 496th Pl,Enumclaw,WA 98022,USA,2.25
3188,3188,2014-06-24 00:00:00,314900.0,4.0,29.15740740740741,2700,27072,1.0,0,0,3,1380,1320,1958,2004,34901-35199 Weyerhaeuser Way S,Federal Way,WA 98003,USA,1.75
3189,3189,2014-06-24 00:00:00,324950.0,3.0,74.18949771689498,1460,8710,1.0,0,0,3,1460,0,1955,2005,1636 SW 164th St,Burien,WA 98166,USA,1.5
3190,3190,2014-06-24 00:00:00,225000.0,3.0,56.390977443609025,1330,13102,1.0,0,0,3,1330,0,1968,1997,903 S 317th St,Federal Way,WA 98003,USA,1.75
3191,3191,2014-06-24 00:00:00,535000.0,3.0,86.15136876006441,2070,4132,2.0,0,0,3,2070,0,1999,0,463 243rd Pl SE,Sammamish,WA 98074,USA,2.5
3192,3192,2014-06-24 00:00:00,348500.0,3.0,85.41666666666667,1360,10726,1.0,0,0,4,1360,0,1966,0,12019 156th Ave SE,Renton,WA 98059,USA,1.5
3193,3193,2014-06-24 00:00:00,725000.0,4.0,68.39622641509433,2650,18295,2.0,0,0,3,2650,0,1986,0,211 140th Ave SE,Bellevue,WA 98005,USA,2.5
3194,3194,2014-06-24 00:00:00,925000.0,4.0,64.59497206703911,3580,35261,1.5,0,0,3,3580,0,1985,0,17720 154th Ct NE,Woodinville,WA 98072,USA,3.0
3195,3195,2014-06-24 00:00:00,549000.0,2.0,134.95575221238937,2034,13392,1.0,1,4,5,1159,875,1947,0,13013 SW Bachelor Rd,Vashon,WA 98070,USA,1.0
3196,3196,2014-06-24 00:00:00,400000.0,3.0,108.40108401084011,1230,11413,1.0,0,0,3,990,240,1984,0,22834 NE 25th Way,Sammamish,WA 98074,USA,2.0
3197,3197,2014-06-24 00:00:00,620000.0,4.0,63.265306122448976,2450,55387,2.0,0,0,3,2450,0,1994,0,2540 265th Ave NE,Redmond,WA 98053,USA,2.5
3198,3198,2014-06-24 00:00:00,665000.0,6.0,39.02582159624413,2840,8346,1.0,0,0,5,1420,1420,1961,0,5407 S Lucile St,Seattle,WA 98118,USA,2.75
3199,3199,2014-06-24 00:00:00,1215000.0,4.0,79.51570680628272,3820,53574,1.0,0,0,3,3820,0,1994,0,14511 164th Ave NE,Woodinville,WA 98072,USA,3.75
3200,3200,2014-06-24 00:00:00,1157400.0,3.0,140.8029197080292,2740,5925,2.0,0,2,3,2740,0,1913,1992,1226 22nd Ave E,Seattle,WA 98112,USA,2.5
3201,3201,2014-06-24 00:00:00,349950.0,4.0,41.860047846889955,2090,5289,2.0,0,0,3,2090,0,1989,0,19335 133rd Pl SE,Renton,WA 98058,USA,2.5
3202,3202,2014-06-24 00:00:00,2466350.0,5.0,77.19405320813772,6390,13180,2.0,0,0,3,4560,1830,1940,1996,1239 Parkside Dr E,Seattle,WA 98112,USA,4.75
3203,3203,2014-06-24 00:00:00,339000.0,4.0,34.311740890688256,2470,5080,1.5,0,0,3,1970,500,1948,1988,7936 10th Ave SW,Seattle,WA 98106,USA,2.0
3204,3204,2014-06-24 00:00:00,615000.0,3.0,119.18604651162791,1720,4080,1.0,0,0,4,960,760,1924,0,3219 37th Pl S,Seattle,WA 98144,USA,1.75
3205,3205,2014-06-24 00:00:00,751000.0,4.0,60.76051779935275,3090,9571,2.0,0,0,3,2370,720,2004,2003,11719 157th Ave NE,Redmond,WA 98052,USA,3.25
3206,3206,2014-06-24 00:00:00,941000.0,4.0,101.40086206896552,2320,3825,1.5,0,0,5,1820,500,1926,0,128 NE 51st St,Seattle,WA 98105,USA,1.75
3207,3207,2014-06-24 00:00:00,600000.0,4.0,86.20689655172414,1740,7700,1.0,0,0,5,1740,0,1968,0,1800 172nd Ave NE,Bellevue,WA 98008,USA,1.75
3208,3208,2014-06-24 00:00:00,455000.0,4.0,38.559322033898304,2950,4502,2.0,0,0,3,2950,0,2005,0,5100 NE 10th Pl,Renton,WA 98059,USA,2.5
3209,3209,2014-06-24 00:00:00,1295648.0,0.0,inf,4810,28008,2.0,0,0,3,4810,0,1990,2009,20418 NE 64th Pl,Redmond,WA 98053,USA,0.0
3210,3210,2014-06-24 00:00:00,485000.0,3.0,107.77777777777777,1500,5412,1.0,0,0,5,900,600,1920,0,5909 48th Ave SW,Seattle,WA 98136,USA,2.5
3211,3211,2014-06-24 00:00:00,358000.0,3.0,65.93001841620627,1810,100188,1.0,0,0,5,1810,0,1969,0,42809 260th Ave SE,Enumclaw,WA 98022,USA,1.5
3212,3212,2014-06-24 00:00:00,339000.0,3.0,102.72727272727273,1100,4128,1.0,0,0,4,720,380,1942,1982,8202 37th Ave SW,Seattle,WA 98126,USA,1.0
3213,3213,2014-06-24 00:00:00,258000.0,3.0,57.718120805369125,1490,7435,1.0,0,0,3,1120,370,1969,2010,26000-26198 Woodmont Dr S,Des Moines,WA 98198,USA,1.0
3214,3214,2014-06-24 00:00:00,455000.0,2.0,189.58333333333334,1200,1259,2.0,0,0,3,1000,200,2013,1923,301 27th Ave S,Seattle,WA 98144,USA,1.5
3215,3215,2014-06-24 00:00:00,437000.0,4.0,57.804232804232804,1890,8505,1.0,0,0,3,1290,600,1980,0,8619 169th Ct NE,Redmond,WA 98052,USA,2.5
3216,3216,2014-06-24 00:00:00,689000.0,3.0,104.39393939393939,2200,9840,1.0,0,0,5,1500,700,1978,0,15222 SE 48th Dr,Bellevue,WA 98006,USA,1.75
3217,3217,2014-06-24 00:00:00,319000.0,4.0,31.772908366533866,2510,7992,1.0,0,0,3,1610,900,1978,0,3709 S 256th Ct,Kent,WA 98032,USA,2.5
3218,3218,2014-06-24 00:00:00,510000.0,3.0,119.71830985915493,1420,1309,3.0,0,0,3,1420,0,2006,0,3821-3825 Whitman Ave N,Seattle,WA 98103,USA,2.25
3219,3219,2014-06-24 00:00:00,440000.0,3.0,73.33333333333333,2000,9900,1.0,0,2,4,1480,520,1957,2001,17705 3rd Pl SW,Normandy Park,WA 98166,USA,1.75
3220,3220,2014-06-24 00:00:00,1010000.0,2.0,345.8904109589041,1460,9052,1.0,0,2,5,1460,0,1900,0,1302 1st St,Kirkland,WA 98033,USA,2.0
3221,3221,2014-06-24 00:00:00,875000.0,4.0,67.93478260869566,3220,22588,2.0,0,0,3,3220,0,1996,0,14305 214th Way NE,Woodinville,WA 98077,USA,2.5
3222,3222,2014-06-24 00:00:00,304000.0,4.0,58.01526717557252,1310,8454,1.0,0,0,4,1310,0,1953,1983,17547 11th Ave NE,Shoreline,WA 98155,USA,2.0
3223,3223,2014-06-24 00:00:00,139000.0,2.0,100.72463768115942,690,5280,1.0,0,0,4,690,0,1942,1982,755 Dayton Ave NE,Renton,WA 98056,USA,1.0
3224,3224,2014-06-24 00:00:00,464500.0,3.0,134.63768115942028,1150,10466,1.0,0,0,5,1150,0,1959,0,12227 SE 55th Pl,Bellevue,WA 98006,USA,1.75
3225,3225,2014-06-24 00:00:00,336500.0,3.0,75.78828828828829,1480,7284,1.0,0,0,3,970,510,1963,2008,608 N 202nd St,Shoreline,WA 98133,USA,1.0
3226,3226,2014-06-24 00:00:00,230000.0,4.0,31.08108108108108,1850,6000,1.0,0,0,4,1270,580,1944,0,6909 S 124th St,Seattle,WA 98178,USA,1.75
3227,3227,2014-06-24 00:00:00,425000.0,3.0,73.40241796200345,1930,4500,2.0,0,0,3,1930,0,1990,2009,25238 SE 35th St,Issaquah,WA 98029,USA,2.5
3228,3228,2014-06-24 00:00:00,300000.0,2.0,200.0,750,5120,1.0,0,0,4,750,0,1941,1998,7920 34th Ave SW,Seattle,WA 98126,USA,1.0
3229,3229,2014-06-24 00:00:00,457500.0,3.0,106.64335664335664,1430,2003,2.0,0,0,3,980,450,1996,0,1362 31st Ave S,Seattle,WA 98144,USA,2.25
3230,3230,2014-06-24 00:00:00,366000.0,3.0,66.30434782608695,1840,11440,1.0,0,0,4,1340,500,1977,0,14923 SE 143rd Pl,Renton,WA 98059,USA,1.75
3231,3231,2014-06-24 00:00:00,502000.0,3.0,128.71794871794873,1300,14350,1.0,0,0,3,1300,0,1955,2013,4029 142nd Ave SE,Bellevue,WA 98006,USA,2.0
3232,3232,2014-06-24 00:00:00,194000.0,3.0,61.58730158730159,1050,7577,1.0,0,0,3,1050,0,1983,2009,34810 18th Ave SW,Federal Way,WA 98023,USA,1.0
3233,3233,2014-06-24 00:00:00,305000.0,4.0,34.502262443438916,2210,9371,2.0,0,0,4,2210,0,1968,0,4129 Hampton Way,Kent,WA 98032,USA,2.25
3234,3234,2014-06-24 00:00:00,1250000.0,4.0,97.04968944099379,3220,15600,1.0,0,0,5,1680,1540,1973,0,13 Cascade Key,Bellevue,WA 98006,USA,2.5
3235,3235,2014-06-24 00:00:00,575000.0,4.0,31.114718614718615,4620,20793,2.0,0,0,4,4620,0,1991,0,480 SW 345th St,Federal Way,WA 98023,USA,2.5
3236,3236,2014-06-24 00:00:00,343500.0,4.0,48.79261363636363,1760,6204,1.0,0,2,4,1180,580,1950,1983,11008 Auburn Ave S,Seattle,WA 98178,USA,1.75
3237,3237,2014-06-24 00:00:00,325000.0,3.0,127.45098039215686,850,6906,1.0,0,0,3,850,0,1948,1994,15812 14th Avenue Northeast,Shoreline,WA 98155,USA,1.0
3238,3238,2014-06-24 00:00:00,600000.0,4.0,31.982942430703623,4690,14930,2.0,0,2,3,3680,1010,1995,0,19560 44th Ave NE,Lake Forest Park,WA 98155,USA,3.25
3239,3239,2014-06-24 00:00:00,850000.0,4.0,54.20918367346939,3920,37122,2.0,0,0,3,3920,0,1996,0,2515 263rd Ct NE,Redmond,WA 98053,USA,3.5
3240,3240,2014-06-24 00:00:00,420000.0,3.0,65.42056074766356,2140,3821,2.0,0,0,3,2140,0,2005,0,2971 NE Marquette Way,Issaquah,WA 98029,USA,2.5
3241,3241,2014-06-24 00:00:00,257500.0,2.0,109.11016949152543,1180,9265,1.0,0,0,3,1180,0,1940,1996,13321 30th Ave NE,Seattle,WA 98125,USA,2.0
3242,3242,2014-06-24 00:00:00,317000.0,5.0,26.864406779661017,2360,11375,1.0,0,0,4,1180,1180,1962,0,6277-6399 S 129th St,Seattle,WA 98178,USA,2.5
3243,3243,2014-06-24 00:00:00,970000.0,3.0,105.66448801742919,3060,9950,1.5,0,2,4,1810,1250,1930,0,2721-3279 Lake Washington Blvd S,Seattle,WA 98144,USA,2.25
3244,3244,2014-06-24 00:00:00,252000.0,3.0,50.29940119760479,1670,7881,1.0,0,0,4,1190,480,1977,0,12046 SE 214th St,Kent,WA 98031,USA,2.25
3245,3245,2014-06-24 00:00:00,683500.0,3.0,125.18315018315019,1820,5756,1.5,0,0,3,1640,180,1946,0,716 W Etruria St,Seattle,WA 98119,USA,1.5
3246,3246,2014-06-24 00:00:00,289000.0,3.0,48.900169204737736,1970,9607,2.0,0,0,3,1090,880,1988,2000,28426 37th Ave S,Auburn,WA 98001,USA,2.5
3247,3247,2014-06-24 00:00:00,355000.0,2.0,190.86021505376345,930,747,2.0,0,0,3,630,300,2007,0,2107 13th Ave S,Seattle,WA 98144,USA,2.25
3248,3248,2014-06-24 00:00:00,675000.0,3.0,97.82608695652173,2300,5611,1.0,0,0,3,2300,0,2004,2003,23339 NE 126th St,Redmond,WA 98053,USA,3.5
3249,3249,2014-06-24 00:00:00,396500.0,3.0,51.02960102960103,2590,18980,1.0,0,0,4,2590,0,1976,1992,24292 141st Pl SE,Kent,WA 98042,USA,2.5
3250,3250,2014-06-24 00:00:00,362500.0,4.0,62.5,1450,8450,1.0,0,0,3,1450,0,1960,2012,417 SE Andrews St,Issaquah,WA 98027,USA,1.75
3251,3251,2014-06-24 00:00:00,395000.0,4.0,64.12337662337663,1540,5120,1.0,0,0,5,770,770,1943,0,7350 31st Ave SW,Seattle,WA 98126,USA,1.75
3252,3252,2014-06-24 00:00:00,599000.0,5.0,43.88278388278388,2730,22572,1.0,0,0,3,2080,650,1968,1992,22631 SE 18th Pl,Sammamish,WA 98075,USA,2.75
3253,3253,2014-06-24 00:00:00,218000.0,3.0,82.57575757575758,880,18205,1.0,0,0,4,880,0,1945,0,11257 Crestwood Dr S,Seattle,WA 98178,USA,1.0
3254,3254,2014-06-24 00:00:00,589950.0,4.0,46.23432601880878,3190,8195,2.0,0,0,3,3190,0,2006,0,27463 254th Pl SE,Maple Valley,WA 98038,USA,2.5
3255,3255,2014-06-24 00:00:00,218000.0,3.0,54.636591478696744,1330,7600,1.0,0,0,4,1330,0,1968,0,2530 SW 325th Pl,Federal Way,WA 98023,USA,1.5
3256,3256,2014-06-24 00:00:00,360000.0,3.0,80.0,1500,7200,1.0,0,0,3,1500,0,1957,2000,20015 Burke Ave N,Shoreline,WA 98133,USA,1.75
3257,3257,2014-06-24 00:00:00,350000.0,2.0,236.48648648648648,740,7680,1.0,0,0,4,740,0,1922,0,8802 30th Ave SW,Seattle,WA 98126,USA,1.0
3258,3258,2014-06-24 00:00:00,350000.0,4.0,34.1796875,2560,5606,2.0,0,0,3,2560,0,2004,2003,12251 SE 306th Ct,Auburn,WA 98092,USA,3.0
3259,3259,2014-06-24 00:00:00,845000.0,3.0,110.89238845144357,2540,4750,1.5,0,0,5,1840,700,1930,0,7524 34th Ave NW,Seattle,WA 98117,USA,2.0
3260,3260,2014-06-24 00:00:00,839000.0,3.0,87.39583333333333,3200,203425,1.0,0,0,3,3200,0,2000,0,18415 244th Ave NE,Woodinville,WA 98077,USA,2.5
3261,3261,2014-06-24 00:00:00,850000.0,4.0,63.813813813813816,3330,4000,1.0,0,0,3,1790,1540,1958,2004,4015 Midvale Ave N,Seattle,WA 98103,USA,3.0
3262,3262,2014-06-24 00:00:00,329950.0,2.0,183.30555555555554,900,5220,1.0,0,0,4,900,0,1956,0,10264 California Ave SW,Seattle,WA 98146,USA,1.0
3263,3263,2014-06-24 00:00:00,425000.0,4.0,66.40625,1600,6180,1.5,0,0,3,1600,0,1946,0,3856 38th Ave S,Seattle,WA 98118,USA,1.5
3264,3264,2014-06-24 00:00:00,210000.0,2.0,108.24742268041237,970,5500,1.0,0,0,3,970,0,1956,2001,5031 Martin Luther King Jr Way S,Seattle,WA 98118,USA,1.0
3265,3265,2014-06-24 00:00:00,631500.0,2.0,279.42477876106193,1130,2640,1.0,0,0,4,1130,0,1927,0,2617 Queen Anne Ave N,Seattle,WA 98109,USA,1.0
3266,3266,2014-06-24 00:00:00,295000.0,2.0,226.92307692307693,650,5400,1.0,0,0,3,650,0,1950,2005,1829 29th Ave,Seattle,WA 98122,USA,1.0
3267,3267,2014-06-24 00:00:00,575000.0,3.0,79.86111111111111,2400,5000,1.5,0,0,4,1440,960,1926,1993,8322 28th Ave NW,Seattle,WA 98117,USA,2.25
3268,3268,2014-06-24 00:00:00,415000.0,3.0,60.67251461988304,2280,6031,2.0,0,0,3,2280,0,2011,0,27927 NE 147th Cir,Duvall,WA 98019,USA,2.5
3269,3269,2014-06-24 00:00:00,859000.0,4.0,60.49295774647887,3550,13900,1.0,0,0,3,1830,1720,2010,0,15831 SE 43rd Pl,Bellevue,WA 98006,USA,2.25
3270,3270,2014-06-24 00:00:00,639888.0,4.0,78.03512195121951,2050,2772,2.0,0,0,3,2050,0,2012,1912,1474 14th Pl NE,Issaquah,WA 98029,USA,2.5
3271,3271,2014-06-24 00:00:00,329445.0,2.0,198.460843373494,830,1119,2.0,0,0,3,830,0,2005,0,2300 14th Ave S,Seattle,WA 98144,USA,1.5
3272,3272,2014-06-24 00:00:00,745641.0,4.0,76.39764344262295,2440,4850,2.0,0,0,3,2440,0,2013,1923,11631 170th Ct NE,Redmond,WA 98052,USA,2.5
3273,3273,2014-06-24 00:00:00,395000.0,3.0,82.29166666666667,1600,1936,2.0,0,0,3,1600,0,2007,0,4517-4529 S Genesee St,Seattle,WA 98108,USA,2.5
3274,3274,2014-06-24 00:00:00,790000.0,4.0,61.912225705329156,3190,31450,2.0,0,0,3,3190,0,2010,0,11102 Upper Preston Rd SE,Issaquah,WA 98027,USA,3.5
3275,3275,2014-06-25 00:00:00,890000.0,4.0,87.25490196078431,2550,4000,2.0,0,0,3,2370,180,1905,2010,1816 2nd Ave N,Seattle,WA 98109,USA,1.0
3276,3276,2014-06-25 00:00:00,400000.0,3.0,61.162079510703364,2180,7508,1.0,0,0,4,1420,760,1962,0,18032 Burke Ave N,Shoreline,WA 98133,USA,2.5
3277,3277,2014-06-25 00:00:00,365500.0,3.0,86.4066193853428,1410,9600,1.0,0,0,4,1410,0,1983,0,18120 145th Pl NE,Woodinville,WA 98072,USA,2.0
3278,3278,2014-06-25 00:00:00,245000.0,3.0,57.91962174940898,1410,5760,1.0,0,0,3,1410,0,1985,0,25813 117th Pl SE,Kent,WA 98030,USA,2.0
3279,3279,2014-06-25 00:00:00,390000.0,4.0,41.666666666666664,2340,8548,2.0,0,0,3,2340,0,1993,0,11824 SE 203rd St,Kent,WA 98031,USA,2.5
3280,3280,2014-06-25 00:00:00,196500.0,3.0,49.621212121212125,1320,9000,1.0,0,0,3,1320,0,1966,1963,28430 49th Ave S,Auburn,WA 98001,USA,1.0
3281,3281,2014-06-25 00:00:00,1200000.0,4.0,75.18796992481202,3990,13470,2.0,0,0,3,3990,0,2006,0,15527 SE 79th Pl,Newcastle,WA 98059,USA,1.75
3282,3282,2014-06-25 00:00:00,276900.0,3.0,72.67716535433071,1270,7566,1.0,0,0,4,1270,0,1958,1972,1711 Monroe Ave NE,Renton,WA 98056,USA,1.0
3283,3283,2014-06-25 00:00:00,995000.0,3.0,75.72298325722983,4380,47044,2.0,1,3,3,3720,660,1968,1990,14423 25th Ave SW,Burien,WA 98166,USA,4.5
3284,3284,2014-06-25 00:00:00,2300000.0,4.0,135.2941176470588,4250,8570,2.0,0,0,3,4250,0,2004,2003,511 98th Ave NE,Bellevue,WA 98004,USA,3.25
3285,3285,2014-06-25 00:00:00,505000.0,3.0,90.50179211469533,1860,8060,2.0,0,0,4,1860,0,1987,0,4327 243rd Ave SE,Issaquah,WA 98029,USA,2.5
3286,3286,2014-06-25 00:00:00,1229000.0,4.0,81.49867374005305,3770,37034,2.0,0,0,3,2830,940,1989,0,14203 NE 40th Pl,Bellevue,WA 98007,USA,3.5
3287,3287,2014-06-25 00:00:00,352000.0,4.0,57.51633986928105,1530,8890,1.0,0,0,3,980,550,1925,2002,7940 12th Ave SW,Seattle,WA 98106,USA,1.0
3288,3288,2014-06-25 00:00:00,597326.0,4.0,41.82955182072829,3570,8250,2.0,0,0,3,2860,710,2013,1923,8416 SE 36th St,Mercer Island,WA 98040,USA,4.0
3289,3289,2014-06-25 00:00:00,800000.0,2.0,229.88505747126436,1740,5719,1.0,0,0,3,1740,0,1955,2005,6116 Kirkwood Pl N,Seattle,WA 98103,USA,1.0
3290,3290,2014-06-25 00:00:00,270000.0,3.0,53.89221556886228,1670,8364,1.0,0,0,4,1300,370,1990,0,19223 SE 259th Pl,Covington,WA 98042,USA,2.5
3291,3291,2014-06-25 00:00:00,235000.0,4.0,37.4203821656051,1570,9415,2.0,0,0,4,1570,0,1984,0,31845-31899 125th Pl SE,Auburn,WA 98092,USA,2.0
3292,3292,2014-06-25 00:00:00,409900.0,2.0,128.8993710691824,1590,1845,2.0,0,0,3,1590,0,1997,0,12418 NE 100th St,Kirkland,WA 98033,USA,2.5
3293,3293,2014-06-25 00:00:00,739900.0,5.0,49.65771812080537,2980,5377,2.0,0,0,3,2980,0,2006,0,11931 179th Pl NE,Redmond,WA 98052,USA,2.5
3294,3294,2014-06-25 00:00:00,608000.0,4.0,56.50557620817844,2690,4736,2.0,0,0,3,2690,0,2001,0,9754 228th Terrace NE,Redmond,WA 98053,USA,2.5
3295,3295,2014-06-25 00:00:00,381500.0,2.0,211.94444444444446,900,2910,1.0,0,0,5,900,0,1924,1956,519 NE 79th St,Seattle,WA 98115,USA,1.0
3296,3296,2014-06-25 00:00:00,562100.0,2.0,195.17361111111111,1440,3700,1.0,0,0,3,1200,240,1914,1996,5641-5645 6th Ave NW,Seattle,WA 98107,USA,0.75
3297,3297,2014-06-25 00:00:00,740000.0,4.0,61.666666666666664,3000,10392,2.0,0,0,3,3000,0,1995,0,875 Cyprus Ct NW,Issaquah,WA 98027,USA,2.5
3298,3298,2014-06-25 00:00:00,308000.0,3.0,62.60162601626016,1640,18144,1.5,0,0,3,1640,0,1942,1999,11211 3rd Ave S,Seattle,WA 98168,USA,1.0
3299,3299,2014-06-25 00:00:00,905000.0,5.0,58.38709677419355,3100,10200,1.0,0,4,3,1660,1440,1970,2014,408 172nd Pl NE,Bellevue,WA 98008,USA,3.5
3300,3300,2014-06-25 00:00:00,762000.0,4.0,47.625,4000,15253,2.0,0,0,3,4000,0,2007,0,34006 SE Salal St,Snoqualmie,WA 98065,USA,3.5
3301,3301,2014-06-25 00:00:00,356000.0,4.0,44.05940594059406,2020,48693,1.5,0,0,3,2020,0,1949,1998,43525 SE 149th St,North Bend,WA 98045,USA,2.0
3302,3302,2014-06-25 00:00:00,750000.0,3.0,135.8695652173913,1840,5000,1.5,0,0,5,1340,500,1915,0,330 NW 50th St,Seattle,WA 98107,USA,1.5
3303,3303,2014-06-25 00:00:00,418800.0,4.0,49.857142857142854,2100,9984,1.0,0,0,4,1290,810,1973,0,7422-7426 NE 148th Ln,Kenmore,WA 98028,USA,2.25
3304,3304,2014-06-25 00:00:00,276000.0,4.0,28.048780487804876,2460,11250,1.0,0,0,4,2460,0,1959,0,1101-1199 O St NE,Auburn,WA 98002,USA,2.25
3305,3305,2014-06-25 00:00:00,725000.0,3.0,92.5925925925926,2610,7510,2.0,0,0,3,2610,0,1996,0,15317 NE 66th Ct,Redmond,WA 98052,USA,2.5
3306,3306,2014-06-25 00:00:00,285000.0,3.0,65.06849315068493,1460,6377,1.0,0,0,3,1460,0,1995,0,24108 SE 261st Pl,Maple Valley,WA 98038,USA,2.0
3307,3307,2014-06-25 00:00:00,205000.0,3.0,65.07936507936508,1050,8498,1.0,0,0,3,1050,0,1958,2004,22123 103rd Pl SE,Kent,WA 98031,USA,1.0
3308,3308,2014-06-25 00:00:00,583000.0,3.0,108.56610800744879,1790,8144,2.0,0,0,3,1790,0,1989,0,907 221st Ave NE,Sammamish,WA 98074,USA,2.5
3309,3309,2014-06-25 00:00:00,657000.0,4.0,75.3440366972477,2180,3375,1.5,0,0,4,1420,760,1926,1993,7615 3rd Ave NW,Seattle,WA 98117,USA,2.5
3310,3310,2014-06-25 00:00:00,386000.0,4.0,47.073170731707314,2050,9583,2.0,0,2,3,1770,280,1965,1993,22500-22614 16th Ave S,Des Moines,WA 98198,USA,2.25
3311,3311,2014-06-25 00:00:00,589950.0,5.0,42.29032258064516,2790,19439,1.0,0,3,5,1500,1290,1973,0,18823 SE 216th St,Renton,WA 98058,USA,3.0
3312,3312,2014-06-25 00:00:00,575000.0,3.0,112.74509803921569,1700,3333,1.5,0,0,3,1100,600,1924,2011,6720 4th Ave NW,Seattle,WA 98117,USA,2.25
3313,3313,2014-06-25 00:00:00,574000.0,3.0,80.3921568627451,2380,6832,2.0,0,0,3,2380,0,2002,0,7075-7131 Thompson Ave SE,Snoqualmie,WA 98065,USA,2.5
3314,3314,2014-06-25 00:00:00,690500.0,5.0,69.05,2000,4211,1.5,0,2,4,1280,720,1908,0,2406 E Helen St,Seattle,WA 98112,USA,2.0
3315,3315,2014-06-25 00:00:00,565000.0,2.0,169.16167664670658,1670,4008,1.0,0,0,3,1670,0,2005,0,2146 NE Nelson Ln,Issaquah,WA 98029,USA,1.75
3316,3316,2014-06-25 00:00:00,500000.0,3.0,140.0560224089636,1190,4750,1.0,0,0,3,970,220,1940,1996,2226 NW 60th St,Seattle,WA 98107,USA,1.5
3317,3317,2014-06-25 00:00:00,330000.0,6.0,18.092105263157894,3040,28535,1.0,0,0,3,1890,1150,1951,1994,614 Hazel Ave N,Kent,WA 98030,USA,2.25
3318,3318,2014-06-25 00:00:00,286000.0,2.0,183.33333333333334,780,3475,1.0,0,0,4,780,0,1930,0,200 Taylor Ave S,North Bend,WA 98045,USA,1.0
3319,3319,2014-06-25 00:00:00,450000.0,3.0,64.37768240343348,2330,11740,1.0,0,0,3,1330,1000,1954,2005,16359 35th Ave NE,Lake Forest Park,WA 98155,USA,1.5
3320,3320,2014-06-25 00:00:00,870000.0,4.0,76.58450704225352,2840,4000,1.5,0,0,5,1960,880,1912,0,2019 33rd Ave S,Seattle,WA 98144,USA,2.75
3321,3321,2014-06-25 00:00:00,725000.0,4.0,72.79116465863454,2490,5170,2.0,0,0,4,2490,0,2000,0,13321 NE 92nd Way,Redmond,WA 98052,USA,2.5
3322,3322,2014-06-25 00:00:00,275000.0,2.0,178.57142857142858,770,4840,1.0,0,0,4,770,0,1927,0,5628 35th Ave SW,Seattle,WA 98126,USA,1.0
3323,3323,2014-06-25 00:00:00,645000.0,3.0,116.21621621621621,1850,16960,1.0,0,2,4,1850,0,1953,1983,633 NW 116th St,Seattle,WA 98177,USA,2.75
3324,3324,2014-06-25 00:00:00,152000.0,3.0,46.48318042813456,1090,3264,1.0,0,0,4,1090,0,1969,0,11845 SE 319th Pl,Auburn,WA 98092,USA,1.0
3325,3325,2014-06-25 00:00:00,315000.0,4.0,44.241573033707866,1780,5336,1.5,0,0,5,930,850,1918,0,10200-10216 56th Ave S,Seattle,WA 98178,USA,2.0
3326,3326,2014-06-25 00:00:00,190000.0,1.0,204.30107526881721,930,29258,1.0,0,0,3,930,0,1941,1994,7650 S 134th St,Seattle,WA 98178,USA,0.75
3327,3327,2014-06-25 00:00:00,700000.0,4.0,63.17689530685921,2770,5686,2.0,0,0,3,2770,0,2004,2003,912 274th Way SE,Sammamish,WA 98075,USA,2.5
3328,3328,2014-06-25 00:00:00,233000.0,3.0,62.13333333333333,1250,6180,1.5,0,0,3,1250,0,1955,2005,322 NE 163rd St,Shoreline,WA 98155,USA,1.0
3329,3329,2014-06-25 00:00:00,249000.0,4.0,34.01639344262295,1830,6136,2.0,0,0,3,1830,0,1990,2009,26120-26126 120th Pl SE,Kent,WA 98030,USA,2.25
3330,3330,2014-06-25 00:00:00,310000.0,2.0,178.16091954022988,870,5400,1.0,0,0,3,870,0,1950,2007,9238 32nd Ave SW,Seattle,WA 98126,USA,1.0
3331,3331,2014-06-25 00:00:00,265950.0,3.0,77.08695652173913,1150,8450,1.0,0,0,4,1150,0,1951,1999,8540 S 123rd Pl,Seattle,WA 98178,USA,1.5
3332,3332,2014-06-25 00:00:00,860000.0,5.0,38.22222222222222,4500,9648,2.0,0,4,4,3000,1500,1968,0,4209 NE 135th St,Seattle,WA 98125,USA,3.25
3333,3333,2014-06-25 00:00:00,200000.0,3.0,57.971014492753625,1150,4800,1.5,0,0,4,1150,0,1938,0,208 N St NE,Auburn,WA 98002,USA,1.0
3334,3334,2014-06-25 00:00:00,402000.0,4.0,50.25,2000,3672,2.0,0,0,5,1650,350,1926,0,6530 21st Ave NW,Seattle,WA 98117,USA,2.25
3335,3335,2014-06-25 00:00:00,305000.0,6.0,26.75438596491228,1900,8240,1.0,0,0,2,1200,700,1964,0,2825 NE 105th St,Seattle,WA 98125,USA,2.0
